Timestamp,Source_IP,Dest_IP,Protocol,Port,Size
2025-11-21 15:32:54.873264,192.168.1.150,192.168.1.1,TCP,27428,712
2025-11-21 15:32:54.873268,192.168.1.186,192.168.1.1,TCP,63333,298
2025-11-21 15:32:54.873273,192.168.1.146,192.168.1.1,UDP,31361,1043
2025-11-21 15:32:54.873278,192.168.1.94,192.168.1.1,UDP,2217,424
2025-11-21 15:32:54.873282,192.168.1.82,192.168.1.1,TCP,9881,1175
2025-11-21 15:32:54.873286,192.168.1.126,192.168.1.1,TCP,32347,413
2025-11-21 15:32:54.873291,192.168.1.187,192.168.1.1,UDP,52571,726
2025-11-21 15:32:54.873295,192.168.1.179,192.168.1.1,TCP,6279,286
2025-11-21 15:32:54.873300,192.168.1.133,192.168.1.1,UDP,60025,592
2025-11-21 15:32:54.873305,192.168.1.93,192.168.1.1,TCP,36617,1473
2025-11-21 15:32:54.873309,192.168.1.162,192.168.1.1,UDP,1953,862
2025-11-21 15:32:54.873313,192.168.1.146,192.168.1.1,UDP,41932,659
2025-11-21 15:32:54.873318,192.168.1.163,192.168.1.1,TCP,37766,1238
2025-11-21 15:32:54.873322,192.168.1.142,192.168.1.1,TCP,11133,1106
2025-11-21 15:32:54.873327,192.168.1.173,192.168.1.1,UDP,38073,378
2025-11-21 15:32:54.873331,192.168.1.191,192.168.1.1,UDP,44245,1462
2025-11-21 15:32:54.873336,192.168.1.85,192.168.1.1,UDP,48952,350
2025-11-21 15:32:54.873343,192.168.1.123,192.168.1.1,UDP,49987,105
2025-11-21 15:32:54.873348,192.168.1.96,192.168.1.1,TCP,54093,1384
2025-11-21 15:32:54.873353,192.168.1.165,192.168.1.1,TCP,18330,1262
2025-11-21 15:32:54.873357,192.0.2.15,192.168.1.1,UDP,80,30
2025-11-21 15:32:54.873361,192.168.1.62,192.168.1.1,TCP,58880,383
2025-11-21 15:32:54.873366,192.168.1.68,192.168.1.1,UDP,6934,369
2025-11-21 15:32:54.873371,192.168.1.133,192.168.1.1,UDP,24270,445
2025-11-21 15:32:54.873375,192.168.1.146,192.168.1.1,TCP,64643,467
2025-11-21 15:32:54.873379,192.168.1.66,192.168.1.1,UDP,10643,656
2025-11-21 15:32:54.873384,192.168.1.109,192.168.1.1,TCP,13611,1262
2025-11-21 15:32:54.873389,192.168.1.95,192.168.1.1,TCP,3509,616
2025-11-21 15:32:54.873393,192.168.1.164,192.168.1.1,TCP,59033,1451
2025-11-21 15:32:54.873398,192.168.1.70,192.168.1.1,TCP,53044,1350
2025-11-21 15:32:54.873402,192.168.1.109,192.168.1.1,UDP,38579,1285
2025-11-21 15:32:54.873406,192.168.1.149,192.168.1.1,UDP,4716,428
2025-11-21 15:32:54.873411,192.168.1.88,192.168.1.1,UDP,39724,487
2025-11-21 15:32:54.873415,192.168.1.107,192.168.1.1,TCP,16423,339
2025-11-21 15:32:54.873419,192.168.1.53,192.168.1.1,TCP,16259,324
2025-11-21 15:32:54.873424,192.168.1.91,192.168.1.1,UDP,18888,651
2025-11-21 15:32:54.873428,192.168.1.87,192.168.1.1,TCP,64975,1300
2025-11-21 15:32:54.873433,192.168.1.169,192.168.1.1,UDP,63806,841
2025-11-21 15:32:54.873437,192.168.1.176,192.168.1.1,TCP,58761,412
2025-11-21 15:32:54.873442,192.168.1.93,192.168.1.1,UDP,36146,418
2025-11-21 15:32:54.873446,192.168.1.166,192.168.1.1,TCP,1460,566
2025-11-21 15:32:54.873450,192.168.1.114,192.168.1.1,UDP,44605,174
2025-11-21 15:32:54.873455,192.168.1.170,192.168.1.1,UDP,29481,777
2025-11-21 15:32:54.873459,192.168.1.161,192.168.1.1,UDP,3309,645
2025-11-21 15:32:54.873464,192.168.1.128,192.168.1.1,TCP,46510,972
2025-11-21 15:32:54.873468,192.0.2.15,192.168.1.1,TCP,80,26
2025-11-21 15:32:54.873472,192.168.1.159,192.168.1.1,TCP,8429,397
2025-11-21 15:32:54.873477,192.168.1.194,192.168.1.1,TCP,57769,223
2025-11-21 15:32:54.873481,192.168.1.118,192.168.1.1,TCP,18381,899
2025-11-21 15:32:54.873485,192.168.1.75,192.168.1.1,TCP,10097,1001
2025-11-21 15:32:54.873490,192.168.1.123,192.168.1.1,TCP,59984,878
2025-11-21 15:32:54.873494,192.168.1.112,192.168.1.1,TCP,1958,1253
2025-11-21 15:32:54.873499,192.168.1.62,192.168.1.1,TCP,63715,1068
2025-11-21 15:32:54.873503,192.168.1.188,192.168.1.1,UDP,57684,792
2025-11-21 15:32:54.873508,192.168.1.157,192.168.1.1,UDP,3931,545
2025-11-21 15:32:54.873512,192.168.1.154,192.168.1.1,UDP,62348,1247
2025-11-21 15:32:54.873517,192.168.1.171,192.168.1.1,UDP,45132,1231
2025-11-21 15:32:54.873521,192.168.1.174,192.168.1.1,TCP,34765,1093
2025-11-21 15:32:54.873525,192.168.1.151,192.168.1.1,TCP,36778,1332
2025-11-21 15:32:54.873530,192.168.1.170,192.168.1.1,UDP,9211,1065
2025-11-21 15:32:54.873534,192.168.1.75,192.168.1.1,UDP,52852,782
2025-11-21 15:32:54.873539,203.0.113.120,192.168.1.1,TCP,80,11
2025-11-21 15:32:54.873543,192.168.1.69,192.168.1.1,TCP,62993,574
2025-11-21 15:32:54.873549,192.168.1.87,192.168.1.1,UDP,62212,429
2025-11-21 15:32:54.873553,192.168.1.154,192.168.1.1,TCP,48905,236
2025-11-21 15:32:54.873558,192.168.1.128,192.168.1.1,UDP,63102,1211
2025-11-21 15:32:54.873562,192.168.1.190,192.168.1.1,TCP,37495,143
2025-11-21 15:32:54.873566,198.18.0.40,192.168.1.1,UDP,80,22
2025-11-21 15:32:54.873571,192.168.1.85,192.168.1.1,UDP,57035,667
2025-11-21 15:32:54.873575,192.168.1.61,192.168.1.1,TCP,13579,1269
2025-11-21 15:32:54.873580,192.168.1.184,192.168.1.1,UDP,55032,533
2025-11-21 15:32:54.873584,192.168.1.113,192.168.1.1,TCP,3051,757
2025-11-21 15:32:54.873589,192.0.2.5,192.168.1.1,UDP,80,33
2025-11-21 15:32:54.873593,192.168.1.52,192.168.1.1,UDP,50653,1098
2025-11-21 15:32:54.873598,192.168.1.181,192.168.1.1,UDP,14143,657
2025-11-21 15:32:54.873603,192.168.1.125,192.168.1.1,TCP,3128,665
2025-11-21 15:32:54.873607,192.168.1.149,192.168.1.1,TCP,19542,1024
2025-11-21 15:32:54.873612,192.168.1.133,192.168.1.1,UDP,57895,324
2025-11-21 15:32:54.873616,192.168.1.87,192.168.1.1,TCP,19434,517
2025-11-21 15:32:54.873621,192.168.1.144,192.168.1.1,UDP,18483,436
2025-11-21 15:32:54.873625,192.168.1.63,192.168.1.1,UDP,1395,1446
2025-11-21 15:32:54.873630,192.168.1.198,192.168.1.1,UDP,23439,1050
2025-11-21 15:32:54.873634,198.18.0.30,192.168.1.1,TCP,80,23
2025-11-21 15:32:54.873639,192.168.1.118,192.168.1.1,TCP,62730,1323
2025-11-21 15:32:54.873643,192.168.1.109,192.168.1.1,TCP,23847,1402
2025-11-21 15:32:54.873648,192.168.1.116,192.168.1.1,TCP,63563,754
2025-11-21 15:32:54.873652,192.168.1.86,192.168.1.1,UDP,51642,1195
2025-11-21 15:32:54.873657,192.168.1.83,192.168.1.1,TCP,7488,1498
2025-11-21 15:32:54.873661,192.168.1.173,192.168.1.1,UDP,1175,1150
2025-11-21 15:32:54.873665,192.168.1.52,192.168.1.1,UDP,18245,1216
2025-11-21 15:32:54.873670,198.18.0.1,192.168.1.1,TCP,80,47
2025-11-21 15:32:54.873674,192.168.1.127,192.168.1.1,TCP,3559,1252
2025-11-21 15:32:54.873678,192.168.1.189,192.168.1.1,UDP,37091,1048
2025-11-21 15:32:54.873683,192.168.1.116,192.168.1.1,UDP,4176,1077
2025-11-21 15:32:54.873687,192.168.1.178,192.168.1.1,TCP,13712,468
2025-11-21 15:32:54.873692,192.168.1.53,192.168.1.1,TCP,54460,1297
2025-11-21 15:32:54.873696,192.168.1.80,192.168.1.1,TCP,40189,455
2025-11-21 15:32:54.873701,192.168.1.66,192.168.1.1,UDP,17660,1212
2025-11-21 15:32:54.873706,192.168.1.59,192.168.1.1,TCP,30441,1336
2025-11-21 15:32:54.873710,192.168.1.141,192.168.1.1,TCP,7736,1026
2025-11-21 15:32:54.873715,192.168.1.132,192.168.1.1,UDP,65044,539
2025-11-21 15:32:54.873719,192.168.1.157,192.168.1.1,UDP,44105,1112
2025-11-21 15:32:54.873724,192.168.1.192,192.168.1.1,UDP,30198,857
2025-11-21 15:32:54.873728,198.18.0.40,192.168.1.1,TCP,80,21
2025-11-21 15:32:54.873733,192.168.1.146,192.168.1.1,UDP,47366,1344
2025-11-21 15:32:54.873737,192.168.1.171,192.168.1.1,UDP,37868,489
2025-11-21 15:32:54.873742,192.168.1.51,192.168.1.1,UDP,64942,566
2025-11-21 15:32:54.873746,192.168.1.105,192.168.1.1,UDP,12906,118
2025-11-21 15:32:54.873751,192.168.1.194,192.168.1.1,UDP,45043,506
2025-11-21 15:32:54.873756,192.168.1.64,192.168.1.1,TCP,33626,1249
2025-11-21 15:32:54.873760,192.168.1.65,192.168.1.1,UDP,16518,1101
2025-11-21 15:32:54.873765,192.168.1.66,192.168.1.1,UDP,32049,651
2025-11-21 15:32:54.873769,192.168.1.76,192.168.1.1,TCP,24827,1473
2025-11-21 15:32:54.873774,192.168.1.73,192.168.1.1,UDP,20304,1028
2025-11-21 15:32:54.873778,192.0.2.20,192.168.1.1,UDP,80,50
2025-11-21 15:32:54.873782,192.168.1.122,192.168.1.1,UDP,48129,1245
2025-11-21 15:32:54.873787,192.168.1.124,192.168.1.1,TCP,25218,708
2025-11-21 15:32:54.873791,192.168.1.57,192.168.1.1,UDP,15204,814
2025-11-21 15:32:54.873796,192.168.1.161,192.168.1.1,UDP,7002,934
2025-11-21 15:32:54.873800,192.168.1.171,192.168.1.1,TCP,30788,687
2025-11-21 15:32:54.873805,192.168.1.84,192.168.1.1,TCP,14638,260
2025-11-21 15:32:54.873809,192.168.1.149,192.168.1.1,TCP,25641,1356
2025-11-21 15:32:54.873813,192.168.1.89,192.168.1.1,UDP,17976,1450
2025-11-21 15:32:54.873818,192.168.1.114,192.168.1.1,UDP,54185,842
2025-11-21 15:32:54.873823,192.168.1.102,192.168.1.1,UDP,47007,549
2025-11-21 15:32:54.873827,192.168.1.94,192.168.1.1,TCP,5087,717
2025-11-21 15:32:54.873832,192.168.1.86,192.168.1.1,UDP,18875,763
2025-11-21 15:32:54.873836,192.168.1.80,192.168.1.1,TCP,62827,277
2025-11-21 15:32:54.873841,192.168.1.178,192.168.1.1,UDP,7573,258
2025-11-21 15:32:54.873845,192.168.1.152,192.168.1.1,TCP,52566,835
2025-11-21 15:32:54.873850,192.168.1.94,192.168.1.1,TCP,22820,1381
2025-11-21 15:32:54.873854,192.168.1.169,192.168.1.1,UDP,7717,792
2025-11-21 15:32:54.873859,192.168.1.123,192.168.1.1,TCP,7214,186
2025-11-21 15:32:54.873863,192.168.1.91,192.168.1.1,TCP,17008,685
2025-11-21 15:32:54.873868,192.168.1.153,192.168.1.1,TCP,10679,248
2025-11-21 15:32:54.873872,198.18.0.30,192.168.1.1,UDP,80,26
2025-11-21 15:32:54.873876,192.168.1.88,192.168.1.1,TCP,52314,484
2025-11-21 15:32:54.873882,192.168.1.91,192.168.1.1,TCP,34265,1109
2025-11-21 15:32:54.873889,192.168.1.173,192.168.1.1,UDP,39072,882
2025-11-21 15:32:54.873912,192.168.1.165,192.168.1.1,TCP,45661,605
2025-11-21 15:32:54.873917,192.168.1.109,192.168.1.1,UDP,36690,909
2025-11-21 15:32:54.873921,192.168.1.98,192.168.1.1,TCP,60897,1214
2025-11-21 15:32:54.873926,192.168.1.187,192.168.1.1,UDP,17727,1129
2025-11-21 15:32:54.873930,192.168.1.72,192.168.1.1,TCP,43330,939
2025-11-21 15:32:54.873934,192.168.1.100,192.168.1.1,UDP,13779,149
2025-11-21 15:32:54.873939,192.168.1.120,192.168.1.1,UDP,21364,330
2025-11-21 15:32:54.873944,192.168.1.101,192.168.1.1,TCP,27147,1319
2025-11-21 15:32:54.873948,192.0.2.5,192.168.1.1,TCP,80,10
2025-11-21 15:32:54.873952,192.168.1.83,192.168.1.1,UDP,17469,279
2025-11-21 15:32:54.873957,198.18.0.30,192.168.1.1,UDP,80,29
2025-11-21 15:32:54.873961,192.168.1.161,192.168.1.1,UDP,19053,1388
2025-11-21 15:32:54.873979,192.168.1.90,192.168.1.1,UDP,50425,376
2025-11-21 15:32:54.873984,192.168.1.98,192.168.1.1,UDP,2431,1483
2025-11-21 15:32:54.873988,192.168.1.52,192.168.1.1,UDP,2252,1408
2025-11-21 15:32:54.873993,192.168.1.55,192.168.1.1,UDP,32523,552
2025-11-21 15:32:54.873998,192.168.1.87,192.168.1.1,UDP,42447,1343
2025-11-21 15:32:54.874002,192.168.1.187,192.168.1.1,UDP,17935,849
2025-11-21 15:32:54.874007,192.168.1.166,192.168.1.1,UDP,40559,1017
2025-11-21 15:32:54.874011,192.168.1.56,192.168.1.1,UDP,49406,1310
2025-11-21 15:32:54.874016,192.0.2.1,192.168.1.1,TCP,80,31
2025-11-21 15:32:54.874020,192.168.1.102,192.168.1.1,TCP,36444,667
2025-11-21 15:32:54.874024,192.168.1.130,192.168.1.1,TCP,13483,609
2025-11-21 15:32:54.874028,192.168.1.110,192.168.1.1,TCP,40927,1499
2025-11-21 15:32:54.874033,192.168.1.162,192.168.1.1,UDP,42196,879
2025-11-21 15:32:54.874037,203.0.113.120,192.168.1.1,UDP,80,12
2025-11-21 15:32:54.874042,192.168.1.87,192.168.1.1,TCP,49234,1266
2025-11-21 15:32:54.874046,192.168.1.52,192.168.1.1,UDP,4764,475
2025-11-21 15:32:54.874051,192.168.1.183,192.168.1.1,TCP,20471,1468
2025-11-21 15:32:54.874055,192.168.1.65,192.168.1.1,UDP,37909,459
2025-11-21 15:32:54.874059,192.168.1.122,192.168.1.1,TCP,14899,1193
2025-11-21 15:32:54.874064,192.168.1.181,192.168.1.1,UDP,20004,788
2025-11-21 15:32:54.874069,192.168.1.188,192.168.1.1,TCP,19779,484
2025-11-21 15:32:54.874073,192.168.1.96,192.168.1.1,UDP,52455,949
2025-11-21 15:32:54.874078,192.168.1.62,192.168.1.1,UDP,57901,717
2025-11-21 15:32:54.874082,192.0.2.20,192.168.1.1,UDP,80,24
2025-11-21 15:32:54.874087,192.168.1.57,192.168.1.1,TCP,12776,1425
2025-11-21 15:32:54.874091,192.168.1.105,192.168.1.1,TCP,1115,146
2025-11-21 15:32:54.874095,192.168.1.164,192.168.1.1,UDP,27561,603
2025-11-21 15:32:54.874100,192.168.1.129,192.168.1.1,UDP,51113,763
2025-11-21 15:32:54.874105,192.168.1.93,192.168.1.1,TCP,23009,710
2025-11-21 15:32:54.874109,192.168.1.120,192.168.1.1,TCP,48436,665
2025-11-21 15:32:54.874114,192.168.1.59,192.168.1.1,UDP,47139,337
2025-11-21 15:32:54.874118,192.168.1.83,192.168.1.1,UDP,36533,1187
2025-11-21 15:32:54.874123,192.168.1.189,192.168.1.1,UDP,13235,1322
2025-11-21 15:32:54.874127,192.168.1.170,192.168.1.1,UDP,15504,1097
2025-11-21 15:32:54.874131,198.18.0.16,192.168.1.1,TCP,80,11
2025-11-21 15:32:54.874135,198.18.0.30,192.168.1.1,TCP,80,36
2025-11-21 15:32:54.874140,192.168.1.171,192.168.1.1,UDP,11524,1313
2025-11-21 15:32:54.874144,192.168.1.101,192.168.1.1,TCP,3891,782
2025-11-21 15:32:54.874148,192.168.1.103,192.168.1.1,TCP,44690,191
2025-11-21 15:32:54.874153,192.168.1.172,192.168.1.1,UDP,55795,314
2025-11-21 15:32:54.874157,198.18.0.30,192.168.1.1,TCP,80,39
2025-11-21 15:32:54.874161,192.168.1.145,192.168.1.1,TCP,41559,933
2025-11-21 15:32:54.874166,192.168.1.134,192.168.1.1,UDP,8241,1299
2025-11-21 15:32:54.874170,203.0.113.120,192.168.1.1,UDP,80,50
2025-11-21 15:32:54.874175,192.168.1.67,192.168.1.1,UDP,29766,840
2025-11-21 15:32:54.874179,192.168.1.84,192.168.1.1,TCP,25706,1388
2025-11-21 15:32:54.874184,192.168.1.110,192.168.1.1,UDP,36130,819
2025-11-21 15:32:54.874188,192.168.1.127,192.168.1.1,TCP,11126,1103
2025-11-21 15:32:54.874192,192.168.1.63,192.168.1.1,UDP,10292,589
2025-11-21 15:32:54.874197,192.168.1.165,192.168.1.1,UDP,25895,1048
2025-11-21 15:32:54.874202,192.168.1.163,192.168.1.1,TCP,32637,245
2025-11-21 15:32:54.874206,192.168.1.76,192.168.1.1,UDP,38548,1169
2025-11-21 15:32:54.874210,192.168.1.188,192.168.1.1,UDP,14309,1331
2025-11-21 15:32:54.874215,192.168.1.181,192.168.1.1,UDP,16919,236
2025-11-21 15:32:54.874219,192.168.1.133,192.168.1.1,TCP,21150,966
2025-11-21 15:32:54.874224,192.168.1.53,192.168.1.1,TCP,43673,1408
2025-11-21 15:32:54.874228,192.168.1.99,192.168.1.1,UDP,6395,1282
2025-11-21 15:32:54.874233,192.168.1.159,192.168.1.1,UDP,58858,989
2025-11-21 15:32:54.874237,192.0.2.20,192.168.1.1,TCP,80,23
2025-11-21 15:32:54.874241,192.168.1.114,192.168.1.1,UDP,8672,996
2025-11-21 15:32:54.874246,192.168.1.186,192.168.1.1,TCP,34507,410
2025-11-21 15:32:54.874250,192.168.1.50,192.168.1.1,TCP,61513,1480
2025-11-21 15:32:54.874255,192.168.1.178,192.168.1.1,TCP,18730,1101
2025-11-21 15:32:54.874259,192.168.1.85,192.168.1.1,UDP,24836,560
2025-11-21 15:32:54.874264,192.168.1.191,192.168.1.1,UDP,38074,180
2025-11-21 15:32:54.874268,198.18.0.30,192.168.1.1,TCP,80,43
2025-11-21 15:32:54.874272,192.168.1.57,192.168.1.1,TCP,18087,1368
2025-11-21 15:32:54.874277,192.168.1.151,192.168.1.1,TCP,17791,1245
2025-11-21 15:32:54.874281,198.18.0.30,192.168.1.1,UDP,80,37
2025-11-21 15:32:54.874285,192.168.1.159,192.168.1.1,UDP,55028,943
2025-11-21 15:32:54.874290,192.168.1.120,192.168.1.1,TCP,56521,1085
2025-11-21 15:32:54.874294,192.168.1.174,192.168.1.1,UDP,32005,1032
2025-11-21 15:32:54.874299,192.168.1.74,192.168.1.1,UDP,37745,411
2025-11-21 15:32:54.874303,192.168.1.132,192.168.1.1,UDP,7693,1370
2025-11-21 15:32:54.874308,192.168.1.119,192.168.1.1,UDP,55918,1078
2025-11-21 15:32:54.874312,192.168.1.56,192.168.1.1,TCP,5920,1222
2025-11-21 15:32:54.874316,192.168.1.124,192.168.1.1,UDP,52041,852
2025-11-21 15:32:54.874321,198.18.0.1,192.168.1.1,UDP,80,28
2025-11-21 15:32:54.874325,192.168.1.169,192.168.1.1,TCP,21307,306
2025-11-21 15:32:54.874329,198.18.0.1,192.168.1.1,TCP,80,41
2025-11-21 15:32:54.874333,192.0.2.1,192.168.1.1,TCP,80,11
2025-11-21 15:32:54.874337,192.168.1.112,192.168.1.1,UDP,19625,1450
2025-11-21 15:32:54.874342,192.168.1.160,192.168.1.1,TCP,53933,1293
2025-11-21 15:32:54.874346,192.168.1.129,192.168.1.1,UDP,5987,912
2025-11-21 15:32:54.874351,192.168.1.164,192.168.1.1,UDP,44005,532
2025-11-21 15:32:54.874355,192.168.1.188,192.168.1.1,TCP,3086,559
2025-11-21 15:32:54.874359,198.18.0.30,192.168.1.1,UDP,80,38
2025-11-21 15:32:54.874364,192.168.1.69,192.168.1.1,UDP,2551,1176
2025-11-21 15:32:54.874369,192.168.1.152,192.168.1.1,TCP,49092,375
2025-11-21 15:32:54.874373,203.0.113.100,192.168.1.1,UDP,80,22
2025-11-21 15:32:54.874377,192.168.1.138,192.168.1.1,UDP,57207,526
2025-11-21 15:32:54.874382,192.168.1.88,192.168.1.1,TCP,48527,1061
2025-11-21 15:32:54.874387,198.18.0.16,192.168.1.1,TCP,80,26
2025-11-21 15:32:54.874392,203.0.113.100,192.168.1.1,TCP,80,32
2025-11-21 15:32:54.874396,192.168.1.51,192.168.1.1,TCP,5891,448
2025-11-21 15:32:54.874400,192.168.1.146,192.168.1.1,TCP,19348,520
2025-11-21 15:32:54.874404,192.0.2.15,192.168.1.1,UDP,80,38
2025-11-21 15:32:54.874409,192.168.1.94,192.168.1.1,UDP,42160,984
2025-11-21 15:32:54.874414,192.168.1.126,192.168.1.1,UDP,44607,723
2025-11-21 15:32:54.874419,192.168.1.186,192.168.1.1,UDP,49170,825
2025-11-21 15:32:54.874423,192.168.1.64,192.168.1.1,UDP,54802,551
2025-11-21 15:32:54.874428,192.0.2.15,192.168.1.1,UDP,80,22
2025-11-21 15:32:54.874432,192.168.1.194,192.168.1.1,UDP,12229,328
2025-11-21 15:32:54.874437,192.168.1.113,192.168.1.1,TCP,6387,1050
2025-11-21 15:32:54.874441,192.168.1.107,192.168.1.1,UDP,10672,1146
2025-11-21 15:32:54.874446,192.168.1.184,192.168.1.1,TCP,59507,599
2025-11-21 15:32:54.874450,192.168.1.130,192.168.1.1,UDP,32573,428
2025-11-21 15:32:54.874454,192.168.1.75,192.168.1.1,TCP,17708,531
2025-11-21 15:32:54.874459,192.168.1.133,192.168.1.1,UDP,21569,391
2025-11-21 15:32:54.874463,192.168.1.80,192.168.1.1,TCP,50420,541
2025-11-21 15:32:54.874467,192.0.2.1,192.168.1.1,UDP,80,30
2025-11-21 15:32:54.874473,192.168.1.122,192.168.1.1,TCP,15260,492
2025-11-21 15:32:54.874478,192.168.1.111,192.168.1.1,TCP,51261,956
2025-11-21 15:32:54.874483,192.168.1.132,192.168.1.1,TCP,16281,178
2025-11-21 15:32:54.874487,192.168.1.195,192.168.1.1,TCP,46883,754
2025-11-21 15:32:54.874491,192.168.1.125,192.168.1.1,UDP,40535,645
2025-11-21 15:32:54.874495,192.0.2.1,192.168.1.1,UDP,80,26
2025-11-21 15:32:54.874500,192.168.1.103,192.168.1.1,TCP,55699,642
2025-11-21 15:32:54.874504,192.168.1.183,192.168.1.1,TCP,10475,277
2025-11-21 15:32:54.874508,192.168.1.115,192.168.1.1,TCP,40996,1203
2025-11-21 15:32:54.874513,192.168.1.105,192.168.1.1,TCP,48249,668
2025-11-21 15:32:54.874517,192.168.1.184,192.168.1.1,UDP,28896,702
2025-11-21 15:32:54.874522,192.168.1.53,192.168.1.1,UDP,17669,376
2025-11-21 15:32:54.874527,192.168.1.125,192.168.1.1,TCP,37141,1352
2025-11-21 15:32:54.874531,192.168.1.143,192.168.1.1,TCP,26116,1340
2025-11-21 15:32:54.874535,192.168.1.76,192.168.1.1,UDP,38839,379
2025-11-21 15:32:54.874540,192.168.1.190,192.168.1.1,UDP,52924,1012
2025-11-21 15:32:54.874544,192.168.1.56,192.168.1.1,UDP,60866,1221
2025-11-21 15:32:54.874549,192.168.1.69,192.168.1.1,UDP,57815,742
2025-11-21 15:32:54.874553,192.168.1.124,192.168.1.1,TCP,51125,400
2025-11-21 15:32:54.874558,192.168.1.189,192.168.1.1,UDP,47697,917
2025-11-21 15:32:54.874562,192.168.1.76,192.168.1.1,TCP,16255,117
2025-11-21 15:32:54.874566,192.168.1.57,192.168.1.1,TCP,15694,1021
2025-11-21 15:32:54.874571,192.168.1.76,192.168.1.1,UDP,28076,753
2025-11-21 15:32:54.874575,192.0.2.15,192.168.1.1,UDP,80,33
2025-11-21 15:32:54.874579,192.0.2.20,192.168.1.1,TCP,80,35
2025-11-21 15:32:54.874583,192.168.1.185,192.168.1.1,TCP,5916,836
2025-11-21 15:32:54.874588,192.168.1.155,192.168.1.1,TCP,51528,861
2025-11-21 15:32:54.874592,192.168.1.153,192.168.1.1,UDP,1999,609
2025-11-21 15:32:54.874596,192.168.1.166,192.168.1.1,UDP,59198,1055
2025-11-21 15:32:54.874601,192.168.1.79,192.168.1.1,TCP,17639,784
2025-11-21 15:32:54.874605,192.168.1.173,192.168.1.1,UDP,55734,1157
2025-11-21 15:32:54.874610,192.168.1.123,192.168.1.1,TCP,23921,649
2025-11-21 15:32:54.874614,192.168.1.152,192.168.1.1,TCP,50761,1174
2025-11-21 15:32:54.874618,192.0.2.20,192.168.1.1,TCP,80,43
2025-11-21 15:32:54.874623,192.168.1.186,192.168.1.1,TCP,26800,833
2025-11-21 15:32:54.874627,192.0.2.1,192.168.1.1,TCP,80,11
2025-11-21 15:32:54.874631,192.168.1.77,192.168.1.1,UDP,29383,1106
2025-11-21 15:32:54.874635,192.168.1.147,192.168.1.1,UDP,32628,442
2025-11-21 15:32:54.874640,192.168.1.91,192.168.1.1,UDP,12790,334
2025-11-21 15:32:54.874644,192.168.1.110,192.168.1.1,TCP,30878,1028
2025-11-21 15:32:54.874649,192.168.1.107,192.168.1.1,TCP,59566,912
2025-11-21 15:32:54.874653,192.0.2.5,192.168.1.1,TCP,80,38
2025-11-21 15:32:54.874657,192.0.2.5,192.168.1.1,TCP,80,20
2025-11-21 15:32:54.874661,192.168.1.126,192.168.1.1,TCP,10987,1454
2025-11-21 15:32:54.874665,192.168.1.129,192.168.1.1,TCP,55135,937
2025-11-21 15:32:54.874669,192.168.1.84,192.168.1.1,UDP,15904,888
2025-11-21 15:32:54.874674,192.168.1.56,192.168.1.1,TCP,1152,614
2025-11-21 15:32:54.874678,192.168.1.169,192.168.1.1,UDP,37475,405
2025-11-21 15:32:54.874683,192.168.1.64,192.168.1.1,TCP,61140,891
2025-11-21 15:32:54.874687,192.168.1.92,192.168.1.1,UDP,61528,1485
2025-11-21 15:32:54.874692,192.168.1.81,192.168.1.1,TCP,3931,928
2025-11-21 15:32:54.874696,192.168.1.147,192.168.1.1,UDP,30815,735
2025-11-21 15:32:54.874700,192.168.1.108,192.168.1.1,TCP,12943,698
2025-11-21 15:32:54.874705,192.168.1.178,192.168.1.1,TCP,19852,769
2025-11-21 15:32:54.874709,192.168.1.180,192.168.1.1,UDP,49079,1126
2025-11-21 15:32:54.874714,192.168.1.53,192.168.1.1,TCP,36711,334
2025-11-21 15:32:54.874718,192.168.1.193,192.168.1.1,UDP,6705,408
2025-11-21 15:32:54.874723,192.168.1.78,192.168.1.1,UDP,28276,742
2025-11-21 15:32:54.874727,192.168.1.200,192.168.1.1,UDP,9012,1360
2025-11-21 15:32:54.874731,192.168.1.194,192.168.1.1,TCP,55487,1066
2025-11-21 15:32:54.874735,192.0.2.5,192.168.1.1,TCP,80,46
2025-11-21 15:32:54.874739,192.168.1.122,192.168.1.1,UDP,44267,853
2025-11-21 15:32:54.874744,192.168.1.86,192.168.1.1,UDP,24213,892
2025-11-21 15:32:54.874748,198.18.0.40,192.168.1.1,TCP,80,44
2025-11-21 15:32:54.874752,192.168.1.100,192.168.1.1,TCP,1958,1071
2025-11-21 15:32:54.874757,192.168.1.174,192.168.1.1,TCP,37160,510
2025-11-21 15:32:54.874761,192.168.1.68,192.168.1.1,UDP,1717,928
2025-11-21 15:32:54.874766,192.168.1.84,192.168.1.1,TCP,16378,407
2025-11-21 15:32:54.874771,192.168.1.182,192.168.1.1,TCP,58503,1048
2025-11-21 15:32:54.874775,192.168.1.126,192.168.1.1,TCP,33375,772
2025-11-21 15:32:54.874779,192.168.1.157,192.168.1.1,UDP,38533,1157
2025-11-21 15:32:54.874784,192.168.1.57,192.168.1.1,TCP,48384,1250
2025-11-21 15:32:54.874789,192.168.1.85,192.168.1.1,UDP,31219,181
2025-11-21 15:32:54.874793,192.168.1.174,192.168.1.1,TCP,19529,596
2025-11-21 15:32:54.874798,192.168.1.162,192.168.1.1,UDP,42452,389
2025-11-21 15:32:54.874802,192.168.1.51,192.168.1.1,TCP,28447,316
2025-11-21 15:32:54.874807,192.168.1.126,192.168.1.1,UDP,42112,629
